"longitude","latitude","total_cases","id","voronoipop","nbHF","voronoiadjpop","sampling","provnames","access","pet","pop","urban","W.access"
112.02083333,22.64583333,NA,25,3683921.5,1,3683921.5,0,"Guangdong",-0.92485609670649,0.447856194617591,0.896719036024156,0.648037218027031,-0.855803637206749
112.02083333,24.52083333,NA,52,2799940.25,1,2799940.25,0,"Guangdong",-0.562243704265096,-0.224179343350551,0.458788707552876,-0.482501700463786,-1.18014242506449
112.02083333,25.14583333,NA,82,4767758,1,4767758,0,"Hunan",-0.251794431877412,-0.710979694482981,0.71786582093318,-0.482501700463786,-1.20946302286775
112.02083333,26.39583333,NA,82,4767758,1,4767758,0,"Hunan",-1.119171966636,-0.169154083349452,1.46438024265709,1.07888049891466,-1.5995720522221
112.02083333,27.02083333,NA,98,6813739,1,6813739,0,"Hunan",-0.289043655664352,-0.314822906794018,1.25136525523636,0.704788655701907,-1.68433869673724
112.02083333,29.52083333,NA,148,4621729,1,4621729,0,"Hunan",-0.699854116555714,-0.0776784138421846,1.34306447053425,0.652101731417473,-1.97023243267346
112.02083333,36.39583333,NA,315,2557829.75,1,2557829.75,0,"Shanxi",0.0625272187608354,0.444972783333472,0.701673951353714,1.05265995410619,-1.05868401301159
112.02083333,38.89583333,NA,358,2406238.25,1,2406238.25,0,"Shanxi",-1.00894279496952,-1.05072801488945,0.236622292965505,0.374227561816086,-0.807376308279363
112.02083333,39.52083333,NA,358,2406238.25,1,2406238.25,0,"Shanxi",-0.374946115939653,0.168385786188378,0.203813452971784,-0.482501700463786,-0.784997122162328
112.02083333,40.14583333,NA,571,458854.625,1,458854.625,0,"Inner Mongol",-0.0686775359073899,0.576917878838118,0.129669132440581,0.648037218027031,-0.725969585713657
112.02083333,42.02083333,NA,578,82508.5390625,1,82508.5390625,0,"Inner Mongol",-0.101802540967089,0.632989650543593,-0.326751124066098,-0.482501700463786,-0.542543202264768
112.02083333,42.64583333,NA,578,82508.5390625,1,82508.5390625,0,"Inner Mongol",0.056132479641283,0.95034905636829,-0.787750828351525,-0.482501700463786,-0.491547264483097
112.02083333,44.52083333,NA,591,153156.453125,1,153156.453125,0,"Inner Mongol",0.199660654170176,0.561989526343429,-0.789847568826004,-0.482501700463786,-0.336906616602888
112.0323,34.2936,34,277,3029660.75,1,3029660.75,1,"Henan",-0.177606729256511,0.545426722120608,0.880307077189272,0.508746016463396,-1.27046985286794
112.0444,32.68081,2,487,4400491,1,4400491,1,"Henan",-1.77670675572584,0.0351639941385239,2.97814040750984,2.69141438978493,-1.87305947915811
112.19028,30.3502800000001,3,466,3194133.25,1,3194133.25,1,"Hubei",-2.66241371978373,-0.0974751372041589,2.95253809253766,3.13560122850566,-2.35982673914091
112.2026,23.54164,36,45,2983386,1,2983386,1,"Guangdong",-1.340436637649,0.258209718579123,0.922349454565298,1.0835310399164,-0.926340382105531
112.20472,31.0336100000001,12,470,796398.3125,1,796398.3125,1,"Hubei",-1.10352702515672,-0.0191012458608955,2.60767498082646,2.36857783473708,-2.1825543342439
112.2527,37.14121,24,549,1187084.75,1,1187084.75,1,"Shanxi",-1.55265393373988,0.658473684869536,1.31393880311535,1.63378418458542,-0.965713607732742
112.2665,30.98934,33,468,475264.4375,1,475264.4375,1,"Hubei",-0.533297020630868,-0.00997455251077886,1.38390082860898,1.25368279283421,-2.20130294983982
112.2833,33.04534,252,257,5502495.5,1,5502495.5,1,"Henan",-1.1086162544583,0.189468219867075,2.01708633113716,1.53199228728894,-1.78114758044133
112.3012,37.62392,64,341,1160837.125,1,1160837.125,1,"Shanxi",-3.08505740064109,0.747144448386521,2.16596931726291,2.31941182761081,-0.963795515638048
112.3157,37.96001,6,346,1194458.375,1,1194458.375,1,"Shanxi",-0.883367708872442,0.476548302042909,0.463665207189485,-0.482501700463786,-0.950423862279747
112.3487,35.42084,2,522,306804.65625,1,306804.65625,1,"Shanxi",-0.641496012010284,0.569470035713767,0.935964613443684,1.20278572514273,-1.29140114275884
112.3645,35.74579,6,530,304349.71875,1,304349.71875,1,"Shanxi",-1.20442357087756,0.549046530370181,0.597204032125248,0.796106691177257,-1.25090839883463
112.3904,37.86721,4,554,3966469.25,1,3966469.25,1,"Shanxi",-2.23586165313119,0.589124084182023,2.44845723936803,1.48789191830939,-0.97626116475655
112.3926,35.09991,10,516,3705991,1,3705991,1,"Henan",-1.06216265746507,0.688660756251185,0.88873758606105,1.05644788186148,-1.36259402178753
112.4382,41.7009,6,574,632181.5,1,632181.5,1,"Inner Mongol",0.39967087669895,0.768327855419493,0.0323974831610874,0.434420552836095,-0.588154886996375
112.5689,29.99747,531,180,2742583.75,1,2742583.75,1,"Hubei",-0.151506629533723,-0.066273667662776,1.24962662784742,1.29565666263219,-2.2716707078373
112.5737,26.79602,86,98,6813739,1,6813739,1,"Hunan",-1.58532190763986,-0.130552543727372,1.84215040452212,1.45908208988843,-1.75986902390042
112.6022,27.73204,60,118,4235922.5,1,4235922.5,1,"Hunan",-0.80822715678897,-0.083716448370159,1.4005295297658,1.28004257189175,-1.94922379253922
112.6079,31.06988,447,215,1274970.5,1,1274970.5,1,"Hubei",-0.6600144679148,-0.0185581705993995,1.23277644302196,1.40794446957889,-2.28116687006022
112.6405,39.61984,4,358,2406238.25,1,2406238.25,1,"Shanxi",-0.0109534368635561,0.253626985447466,0.490871112158143,0.811767255389805,-0.780367997829184
112.64583333,25.14583333,NA,83,4368599.5,1,4368599.5,0,"Hunan",-0.307170676939932,-0.127373285827528,0.965593309154987,0.746270392794624,-1.39135403887883
112.64583333,28.27083333,NA,130,7941005,1,7941005,0,"Hunan",-0.496050607566361,-0.0968745751681004,2.20153697654092,2.2605916493615,-2.05334161938411
112.64583333,28.89583333,NA,143,2560378,1,2560378,0,"Hunan",-0.6936711928686,-0.172876655278165,1.36213412030059,0.785289366301693,-2.08160402850189
112.64583333,32.02083333,NA,241,3923931.5,1,3923931.5,0,"Hubei",-1.34275964437953,-0.0128630250065639,1.23331422838374,1.1539031825747,-2.18806852349481
112.64583333,32.64583333,NA,257,5502495.5,1,5502495.5,0,"Henan",-1.59596028765717,0.0786212353959555,1.74163148923643,1.30320471970568,-1.93411003829355
112.64583333,38.89583333,NA,358,2406238.25,1,2406238.25,0,"Shanxi",-0.562992052263084,0.715339778248453,0.578380468598371,0.716921367950996,-0.868571957416968
112.64583333,40.14583333,NA,358,2406238.25,1,2406238.25,0,"Shanxi",-0.149157724973878,0.170908582631533,0.229401911510587,0.390074972033105,-0.727032797181026
112.64583333,40.77083333,NA,571,458854.625,1,458854.625,0,"Inner Mongol",-0.546197451681267,0.368408180161611,0.109983183732074,-0.482501700463786,-0.664458013150195
112.64583333,42.64583333,NA,574,632181.5,1,632181.5,0,"Inner Mongol",0.0286018133103915,0.97805741107253,-0.269825399783897,-0.482501700463786,-0.548345095638478
112.64583333,43.27083333,NA,591,153156.453125,1,153156.453125,0,"Inner Mongol",0.0901134127540144,0.929076353027064,-0.543438886356595,-0.482501700463786,-0.484096535360136
112.64583333,43.89583333,NA,591,153156.453125,1,153156.453125,0,"Inner Mongol",0.000878356469565172,0.926893652525075,-0.44612701566263,-0.482501700463786,-0.402429070331811
112.64583333,44.52083333,NA,591,153156.453125,1,153156.453125,0,"Inner Mongol",0.0322446871578682,0.369301960771459,-0.970274948895553,-0.482501700463786,-0.336399678199001
112.6714,22.28417,38,27,2997238.75,1,2997238.75,1,"Guangdong",-0.721516712691356,0.53137535684908,1.27330178230308,1.05644788186148,-0.992584239532381
112.7069,35.61116,2,528,704797.375,1,704797.375,1,"Shanxi",-1.84834440602137,0.638703184619598,1.02843658734526,1.09303581095662,-1.34946031992704
112.7377,36.33671,2,540,435319.6875,1,435319.6875,1,"Shanxi",-0.532387235713823,0.572101381966627,0.581230866919499,-0.482501700463786,-1.15226337882251
112.7567,30.3399,75,193,1380837.25,1,1380837.25,1,"Hubei",-1.90724804508227,-0.06995986761135,1.36529706104386,1.2710451000411,-2.54934803094178
112.8001,34.15829,2,495,2698707.25,1,2698707.25,1,"Henan",-1.41652730116727,0.574618289739766,2.53563402828163,2.04800274081468,-1.54183353515348
112.8594,35.46545,2,523,1145636.875,1,1145636.875,1,"Shanxi",-2.28115420281962,0.709975440847337,3.05938957310328,2.93500971731546,-1.38968665903119
112.8749,24.31602,22,51,2341732.25,1,2341732.25,1,"Guangdong",-0.255186980284616,-0.109847514101288,0.346831910092401,-0.482501700463786,-1.17602423637642
112.9151,36.47742,2,321,588302.1875,1,588302.1875,1,"Shanxi",-0.506532714783011,0.575915809959914,1.06202804018473,1.14079706426477,-1.17371365563081
112.9444,23.0131,140,34,10075692,1,10075692,1,"Guangdong",-0.512398093640237,0.277881022401053,2.13943944986048,2.18598443830068,-1.03450495879246
112.962,37.32883,18,336,836905.125,1,836905.125,1,"Shanxi",-1.20887426235977,0.321552201053051,0.310728437327488,0.424276930696636,-1.06453469221217
113.0108,33.79686,92,268,3656541.75,1,3656541.75,1,"Henan",-1.97513083385424,0.512010622287389,2.04380805058994,1.8207757960168,-1.63902128152852
113.0816,36.2784,2,539,2725916,1,2725916,1,"Shanxi",-1.25168416625617,0.475367873368182,1.35093625989754,1.64109114640049,-1.2197652921482
113.1135,30.64557,173,199,1802607,1,1802607,1,"Hubei",-0.608155303098553,-0.0479739347900726,2.36737994475362,1.80923677257213,-2.6523513494969
113.1163,29.37227,4,461,2594791.75,1,2594791.75,1,"Hunan",-2.80571743661951,-0.0523552193731863,3.24058597767993,2.70942823941282,-2.41846211152842
113.1311,35.11887,34,290,4425853,1,4425853,1,"Henan",-1.36255643020457,0.652534446399046,1.79952697823809,1.52372270460502,-1.50681839946234
113.1376,25.81815,56,83,4368599.5,1,4368599.5,1,"Hunan",-1.77000143676852,-0.0595438383267403,1.93474722934846,2.35785318894108,-1.54928894944153
113.1532,28.22759,416,130,7941005,1,7941005,1,"Hunan",-1.78566845999251,-0.0798341912706575,2.31779027480305,2.31586387199365,-2.06581921292415
113.254,29.0682,236,143,2560378,1,2560378,1,"Hunan",-1.16349066807941,-0.00458567894956608,1.81487983052997,1.37215045908936,-2.35206909134867
113.27083333,23.89583333,NA,42,9933129,1,9933129,0,"Guangdong",-1.53832937626016,0.182063796486221,0.718303643567664,1.01473255675794,-1.09528213252878
113.27083333,25.14583333,NA,61,3188023,1,3188023,0,"Guangdong",-1.17644510237997,-0.167663862579615,1.0695796043357,-0.482501700463786,-1.34211483290202
113.27083333,26.39583333,NA,83,4368599.5,1,4368599.5,0,"Hunan",-0.972201083585401,-0.0719268364531245,1.23490032705269,1.3504911611176,-1.63340173841281
113.27083333,32.64583333,NA,236,3998239.75,1,3998239.75,0,"Henan",-0.275041603497803,0.182430297753853,1.3047166543772,1.098175659091,-2.03949350687392
113.27083333,33.27083333,NA,268,3656541.75,1,3656541.75,0,"Henan",-1.7451999696396,0.329914520811625,1.29562531921135,1.24524569146954,-1.75508151642891
113.27083333,35.77083333,NA,523,1145636.875,1,1145636.875,0,"Shanxi",-1.26790804374241,0.370274221107398,1.29371216906733,2.33746397891163,-1.29422096306797
113.27083333,38.89583333,NA,556,1350235.25,1,1350235.25,0,"Shanxi",0.0937104449137906,-0.0885481477676782,0.324437158512357,-0.482501700463786,-0.842756815273143
113.27083333,39.52083333,NA,363,2068677.875,1,2068677.875,0,"Shanxi",-0.686549839628855,0.605474986141295,1.10988807976377,1.28557041802543,-0.788397550927592
113.27083333,40.77083333,NA,564,3072983,1,3072983,0,"Inner Mongol",-0.686272640135823,0.498774725662481,0.665468607014867,1.52903314830894,-0.69835651482286
113.27083333,41.39583333,NA,574,632181.5,1,632181.5,0,"Inner Mongol",-0.196314999644258,0.511667326838751,0.33137949301099,0.662228148838726,-0.656944648549292
113.27083333,42.02083333,NA,574,632181.5,1,632181.5,0,"Inner Mongol",-0.333998911886768,0.508486905207068,0.204789128172118,-0.482501700463786,-0.600784319614305
113.27083333,42.64583333,NA,575,952777.4375,1,952777.4375,0,"Inner Mongol",-0.26808220231089,1.0822173583241,-0.641374091944201,-0.482501700463786,-0.534174288843223
113.27083333,43.27083333,NA,591,153156.453125,1,153156.453125,0,"Inner Mongol",-0.167686226666214,1.00519082633323,-0.823042393990613,-0.482501700463786,-0.461988919998541
113.27083333,43.89583333,NA,604,16999.572265625,1,16999.572265625,0,"Inner Mongol",0.0578234919038498,0.87518038466847,-0.902124536247049,-0.482501700463786,-0.396578945876111
113.27083333,44.52083333,NA,604,16999.572265625,1,16999.572265625,0,"Inner Mongol",0.0831196795416437,0.323941177004401,-1.3057025007314,-0.482501700463786,-0.337128731172693
113.2818,40.0828,2,564,3072983,1,3072983,1,"Shanxi",-1.8264546876535,0.811140541296435,3.14072516340507,3.30268319044647,-0.755494220749631
113.2994,29.52133,2,463,693841.3125,1,693841.3125,1,"Hunan",-1.66570998713264,-0.0122834974157846,1.39099924650144,1.12518122097042,-2.47067008340492
113.3478,38.22273,4,556,1350235.25,1,1350235.25,1,"Shanxi",-0.438435009035802,0.47679366921646,0.506397335721578,0.696040249396712,-0.917256336519291
113.375,30.29059,224,190,2391556.5,1,2391556.5,1,"Hubei",-1.76376370425897,-0.0344608895149685,1.65122691036405,1.31601750655422,-2.83958832745863
