index,LONG,LAT,ACCESS,PET,POP,URBAN,WACCESS,IR
17,110.3326,19.875410000000002,-0.9482020778706659,1.08424378582965,1.53674899222209,1.2435926075381398,2.49187520130296,0.6390778745348337
18,110.29359,20.000729999999997,-1.4999382019171201,1.10333138588897,3.5669677270786804,3.15551615041596,2.49014923024725,0.12736371127665563
19,110.1654,21.10003,-2.03970479375436,1.00583381422841,1.9060788471643701,1.56891025759766,-0.769152728527102,0.6359337349566602
20,109.32799999999999,21.676660000000002,-0.677349516130175,0.8690002674773308,1.46578429691694,1.04067961928189,-0.718880687410783,4.2467819466886505
24,107.9967,21.88401,-0.11771323143233901,0.198851285967424,0.329066840514276,-0.482501700463786,-0.650792543599146,1.426764238567371
26,100.9477,21.93139,-0.355046931435183,0.9605256759279829,0.650922406756704,0.5656144706796171,0.287223928787901,1.9706305665914776
31,110.9509,22.01601,-0.9633604999410049,0.92128521989193,1.44483771541598,1.42664579143535,-0.786898251766932,0.377669741501585
33,111.7726,22.037689999999998,-0.7747176341199359,0.8618472501041099,1.30140407946803,1.2506144275814999,-0.8954628889369209,0.7057696533435905
35,109.0235,22.1822,-0.8091320185760151,0.654166847723453,1.3057346692646299,0.741101476062378,-0.786357445407604,0.510841003930283
37,112.6714,22.28417,-0.721516712691356,0.53137535684908,1.27330178230308,1.05644788186148,-0.992584239532381,1.2678336018443643
38,114.1324,22.38074,-2.92047046570948,0.220797732767224,2.74044188885009,1.17789213539352,-1.0139015161373999,13.532387437738445
39,114.164553,22.388813600000002,-2.92047046570948,0.220797732767224,2.74044188885009,1.17789213539352,-1.0139015161373999,0.36574020101995797
40,110.182,22.44296,-0.62142843514964,0.767396506646237,1.59710948410772,1.0358292014851,-0.751628021457116,0.3932715879064339
42,113.3859,22.52105,-1.58399266304874,0.410705305488861,3.31636712136581,3.3400993157361603,-1.0248852427339998,1.5131805426693063
43,114.1291,22.65389,-1.74417569061672,0.482711650136901,2.96938845087198,2.73063800301404,-1.0179524076195001,7.483299351049119
44,113.8738,22.93336,-1.9211287859786699,0.34392446331263604,2.55751665083416,2.65161765457178,-1.02710923039754,1.456533673938131
45,115.5411,23.0011,-0.963041234193552,0.448219404983761,1.2169591742821,0.741101476062378,-0.884413913244422,0.2644898709471266
46,112.9444,23.0131,-0.512398093640237,0.277881022401053,2.13943944986048,2.18598443830068,-1.03450495879246,1.3894827273402164
48,108.4629,23.05898,-0.6730454815610319,0.4853124964915829,0.516135270001165,-0.482501700463786,-0.813610709329631,1.6972210165952728
52,100.7214,23.19205,0.11701947320957001,0.6098159952487939,0.148504002952142,-0.482501700463786,0.128283194402414,0.19703301123909134
58,114.4983,23.24435,-0.970095219639453,0.39654796891142396,1.4270079023041697,0.912534584676789,-0.9703710371822428,2.5385750071850737
59,116.5856,23.334329999999998,-1.45317156795405,0.46471252320190604,0.517431074695707,0.630703903832442,-0.9128740620310091,0.8089029203586204
60,116.1185,23.33707,-1.7913829183610999,0.526447610582139,2.452137656469,1.86820487343799,-0.93437150243789,0.24193682873870812
61,103.4879,23.33841,-1.6906883076680401,-0.128619988625002,1.27488709476246,0.748943890062091,-0.267061804444812,0.12382489210014988
64,113.5364,23.349829999999997,-1.2799258381352399,0.20238023137559802,1.49421452301452,2.01634398247666,-1.0338430216168102,24.25987404790121
67,113.4305,23.35183,-0.9007775222215909,0.18840915487286103,1.8655754304590402,1.6047828019744501,-1.03800127412179,2.4161570840366617
68,103.036,23.44225,-1.19953740526435,-0.35320476652511207,0.6871395075364161,-0.482501700463786,-0.20940628195969,0.46108224504115053
70,110.9909,23.481720000000003,-0.624908012182986,0.48188642380006297,0.827611994855522,-0.482501700463786,-0.7646105374480658,0.2738637887781711
71,112.2026,23.54164,-1.340436637649,0.258209718579123,0.9223494545652979,1.0835310399164,-0.9263403821055309,1.2066826082846807
72,116.7739,23.79656,-1.57699237762187,0.313542988769702,1.46771456855266,1.0238470109834399,-0.8826614764320161,0.3652977766683549
76,106.2863,23.98862,-1.01573708878762,0.35203943921933395,0.345962941165243,-0.482501700463786,-0.626247649780314,0.17176126072192832
82,114.9579,24.046529999999997,-0.566245689006498,0.32470584689361104,0.782598576344402,1.09182575276652,-1.05726289534591,0.2518104185459003
86,102.2032,24.14295,-0.8593562371789258,0.34990909643723195,0.574553076829337,0.5438020836164961,-0.16892802015104302,1.8953167047291488
87,116.0807,24.20478,-1.5788304053554498,0.450803943762642,1.19432969769485,0.45215317086696794,-1.04466215069425,1.0186658581006418
88,112.8749,24.31602,-0.255186980284616,-0.109847514101288,0.346831910092401,-0.482501700463786,-1.17602423637642,0.9394754673596863
90,111.3626,24.36175,-0.8332448642260321,0.0858091749288585,1.4275396402372598,1.2204513188284298,-1.06584606124652,0.28572038278316836
92,117.4428,24.37045,-0.18219304997643201,0.344432796418747,0.898805500559799,0.42427693069663597,-0.918097358186039,1.3074603871281252
93,117.7956,24.39413,-1.5032065922041002,0.41152456456911995,2.21409054482519,1.88798412841873,-0.937177557213043,0.17271392076360279
95,98.08459,24.560389999999998,-0.542953321154276,0.488800834690933,0.48660536678106503,0.35182415548232804,0.321495212999354,0.42078569104231417
97,117.6105,24.601029999999998,-2.12887375250678,0.4226393476686311,2.17163656409714,2.18489084329554,-0.947589753850171,1.207134352638838
102,107.8409,24.64574,-0.538343046820102,-0.0439132761841538,0.6063161846686089,0.598194504920787,-0.856659287786575,1.69937308427548
105,118.1138,24.67595,-2.5939670119205003,0.350743574038591,2.47877928578355,2.61464772562706,-0.9330734554785359,3.653707021592065
106,118.5443,24.729689999999998,-1.5545453354863,0.38482218739194296,2.55595527269941,2.5370657608136002,-0.9612870084502758,0.33904252695176185
109,116.8144,24.75887,-0.9413434089962429,0.33753668631788003,1.00971753658384,0.8342875488784691,-1.06415690728195,0.6248071070767085
111,113.7723,24.82198,-0.262528753893681,0.266270996516237,0.83398425356368,1.02750741488956,-1.22327649947346,0.4391436322761787
113,118.5449,24.91283,-1.8259711083815,0.21454627179301103,3.1685352189965896,2.90955915471744,-0.9670671269730771,0.21270914543635522
114,118.618,24.921429999999997,-1.9763195379261398,0.38258749374299394,2.9381949926891897,2.35092360690703,-0.9641585183571411,0.331859428079684
117,109.37100000000001,24.95009,-0.660547849252584,0.0829746950544623,0.6114560091806441,0.45215317086696794,-1.01657476244785,1.8803144590893517
119,98.96988,24.97854,-0.449937223746894,0.7838919929994641,0.8452033055262521,0.411989947484788,0.150911629447229,0.4855953346775075
124,104.3416,24.98012,-0.295658236961557,-0.00957300264930299,1.0208552271824,0.641660438088216,-0.385734712037336,0.06437527178435057
128,101.4838,25.01087,-0.7349780715641641,0.416062812640846,1.19297807052929,1.0421316716905,-0.13659937148338602,1.5375684428171488
129,118.3777,25.01462,-1.1154242264115,0.427418775663753,2.3694193642275696,2.17506696850573,-0.9569080090050881,1.710896230267385
130,118.2574,25.21145,-1.5719493851088402,0.44052385780173703,1.71546275053168,1.52242723366252,-0.9909281257842779,3.536531133928349
132,105.4632,25.267139999999998,0.0121991894284318,-0.19409252122022602,0.8645074810503951,0.33648444656269,-0.525371224631036,0.3278952251794842
136,110.5145,25.35865,-0.14069640184592402,-0.181660209457757,0.6226611563169251,-0.482501700463786,-1.20427490765084,1.587631457900262
137,102.8739,25.39236,-0.48526337978834005,-0.26211780633533804,0.84080715218157,1.02750741488956,-0.253385731734436,1.199386482251526
139,118.1296,25.39241,-2.95243237239465,0.414968478526415,1.98323095014885,1.7519246273746,-1.0410160896663,0.19030998642138247
140,119.0789,25.39559,-3.38152352421382,0.52880230026986,2.6227634723874598,2.56177300747622,-1.00880426593576,0.7910250858774265
142,118.9257,25.41917,-1.8144675698244,0.46572938835889205,1.92238714973849,1.1802698906895601,-0.9899000181148371,5.829423773604612
143,118.8892,25.45184,-1.6304214048198797,0.410481919050799,1.13223964466547,0.8654461425253008,-0.9732459481315509,20.413064361191164
144,119.0533,25.603379999999998,-0.713112797418312,0.315527800828877,1.0672576434715,0.35182415548232804,-1.00945707267304,0.5708091415797535
145,119.3656,25.631429999999998,-1.05696342975046,0.479832470620378,2.0321727179598703,1.73272820416993,-1.04398532430194,0.4729977414357846
150,103.9368,25.70936,-0.568550402986041,-0.0413877241922058,0.701235419083598,-0.482501700463786,-0.370324398158573,0.4129764425331665
153,115.2745,25.71368,-1.5714629645628402,0.0850947669649917,1.0186022183055699,0.6454102914384,-1.35627254727982,2.494737218191588
156,100.037,25.73038,0.20790644081191,-0.526196057135534,0.353467080286834,-0.482501700463786,-0.0045483312763694795,0.6198815744428462
165,111.7296,25.779320000000002,-0.7713403006743341,-0.284640681967805,0.703089870097937,-0.482501700463786,-1.32380346916527,1.594040637129653
169,113.1376,25.81815,-1.77000143676852,-0.0595438383267403,1.9347472293484598,2.35785318894108,-1.54928894944153,1.2818753470076623
172,119.5504,25.91169,-1.9093901193568,0.471325700602995,2.03267761739612,2.0739920528312097,-1.07181460545046,0.13529258906818484
175,117.3168,25.9165,-1.0297396413125899,0.41278626734195895,0.7215324019142411,0.579863587602572,-1.22799462885484,0.28319235663829434
177,107.2502,26.0176,0.331910574434995,-0.464458382017166,0.536652266516617,-0.482501700463786,-0.767014336083791,0.4239587947381414
178,119.1789,26.05196,-1.88843360281222,0.442344643794562,2.41733472031734,2.75803178544233,-1.09207141241814,10.774540434362379
180,104.8908,26.136229999999998,0.0832890918824128,-0.32799272772847304,0.655982460451323,0.527079186041072,-0.457233057732829,0.6530361248020059
181,119.3006,26.22387,-0.29496236411102,0.201267272786533,1.43538527521786,0.579863587602572,-1.08026308582885,2.672478007211097
182,117.3972,26.300829999999998,-1.5872004326757898,0.374445730762848,0.717434049609154,0.809681660321228,-1.3050056674476,2.855200725815818
183,119.55,26.301940000000002,-0.40678803303081296,0.22209301478989898,1.31675127782586,1.29644939005326,-1.05302023972722,1.5571920129675165
185,116.6667,26.30745,-1.14874036746834,0.251639025350629,0.9301285669705841,0.842472142728138,-1.47655133698321,0.09619844777792108
186,107.1928,26.43055,-0.63064254696841,-0.567265964298458,0.84374698713663,0.70832659922455,-0.779014033275702,0.834887586734819
187,117.8074,26.44404,-1.9569757248284398,0.39403675036207897,1.1633807188931298,1.29335707856582,-1.31474159365397,1.1319301094470298
189,108.5576,26.50835,-0.94901780923826,-0.47615475211373604,0.702709422984505,0.598194504920787,-0.901186031061338,0.29852609271977887
191,118.2433,26.58755,-1.94358984507523,0.387619490647026,1.56339324028047,-0.482501700463786,-1.31308687773603,0.8834579131693391
192,107.9382,26.6305,-1.19910654482816,-0.46050779496342,1.4292261455339301,0.527079186041072,-0.877997034683899,0.10873701212845836
195,112.5737,26.796020000000002,-1.5853219076398601,-0.130552543727372,1.84215040452212,1.45908208988843,-1.75986902390042,1.2621557708623707
196,106.8782,26.829420000000002,0.232417134745001,-0.749589596323202,0.658331400978732,0.634567133576527,-0.7369502127354759,1.008952721263726
197,106.7064,26.84311,-1.27732178459384,-0.697298694698516,1.5004984814311,1.37888512336469,-0.7312879322714699,2.6252814383741985
198,119.9801,26.866259999999997,-1.89496041545352,0.20222188727544602,1.59540955999501,1.1287206364841398,-1.03922172348386,0.35045487948185244
199,117.8621,26.90625,-0.705946825036481,0.30155943542333397,0.557066642377674,0.35182415548232804,-1.4617593394378603,0.6282065527440258
202,110.8759,26.91525,-1.6629939321963,-0.32436917640493396,1.2709297964352,0.8342875488784691,-1.5250987269909702,3.2349902784644553
207,100.5235,26.94233,-0.1932458182838,-0.0365291628097372,0.35178860068687795,0.374227561816086,0.14441790726076198,0.5817098780154386
220,114.8248,26.97535,-1.7424448509364299,0.120853129544531,1.20053788405698,0.97944185322724,-1.75974026043351,0.9984219678056209
222,119.4745,26.976740000000003,-0.9357298327451609,0.0018935833150737899,0.591841109430237,0.49699033155341604,-1.0876100615951898,1.4174369550619332
224,105.2156,27.06873,-1.5451884865485002,-0.476379628753243,1.2373737847031299,0.7712962928771869,-0.505349354816047,1.435031118649808
225,113.5158,27.12398,-0.5762313930433249,-0.125873824264011,0.8576981720187979,0.908073082529765,-1.7555712399633798,5.009942125774806
227,118.1433,27.341520000000003,-0.605944419156736,0.24337742385314398,1.79385462009065,1.28905060376928,-1.4578798068157899,3.305114930945231
228,113.7218,27.506990000000002,-0.658194440627973,-0.0767585428641827,1.27766395659574,0.55942392024932,-1.82627638488517,0.12017741190432375
231,116.4344,27.51128,0.303838408468298,0.0341595641972917,0.48938121178721294,-0.482501700463786,-1.83941624176844,5.309690777904416
232,113.9029,27.51356,-1.78938864844318,-0.10507925644378201,1.45920354924692,1.3659065179549,-1.80521581761942,2.3087092743951207
233,110.0777,27.55503,-1.70234822878646,-0.339102124019271,1.9861800714276698,1.30026587267083,-1.20135963593239,3.629826551674117
236,118.7543,27.608109999999996,-0.18852932880123802,0.112533332940034,0.600480410160697,-0.482501700463786,-1.31012172083683,2.510806274818732
237,111.7063,27.63327,-0.704197538554861,-0.16048172030747102,1.92259027391802,0.8784543609375469,-1.73906888018295,2.608362274536875
238,109.9751,27.641059999999996,-1.04141674555327,-0.331750754320139,1.29884927908266,0.686957610714933,-1.1895123763762299,0.3635764836912466
244,104.0039,27.65652,-1.11837852122651,-0.504259504017664,1.5685818720841203,0.5438020836164961,-0.29654508439157395,0.5762417334071643
245,112.6022,27.73204,-0.80822715678897,-0.083716448370159,1.4005295297658,1.2800425718917499,-1.94922379253922,1.4164565097685333
248,111.6133,27.73964,-0.45976918384703896,-0.11552312272323,1.9434062186179901,1.11939870404448,-1.73424627091012,4.5432317338347685
249,117.9998,27.74553,-0.6088251890505529,0.368955158443618,1.7643046307088501,1.49843856797035,-1.539471777258,0.8385553054739057
250,114.8515,27.84546,-0.7973948286993359,0.112707824258142,1.6288744709571101,1.1802698906895601,-1.8860011776555,7.178628564174676
256,102.0762,27.892709999999997,0.229408609551641,-0.42908412362365506,0.5188898943567589,-0.482501700463786,-0.0112045103606127,0.5582435077370369
259,120.4404,27.905379999999997,-1.2480073233720401,0.0997676838147302,1.4169931043944999,1.21215141292392,-1.18038960394124,11.878103433103178
260,118.5128,27.9424,-2.96146481606857,0.21529338463413897,1.46780854066726,2.4568756637588196,-1.5020512430118,0.18588654112896563
262,108.5408,27.973740000000003,-0.779494191155859,-0.47468342608402403,1.02700235444421,-0.482501700463786,-1.04128278797131,0.4881958067946788
263,107.0848,28.171429999999997,0.185005161328317,-1.0151088276691,0.5365202714981121,-0.482501700463786,-0.783892540571997,1.8956505581456744
265,119.5133,28.20076,-0.91999635238066,0.139715930392366,0.630048450695156,-0.482501700463786,-1.2600685779591299,2.392461875979823
267,116.6081,28.218759999999996,-1.5134391614563603,0.25693148125092397,2.1481768377753703,2.60692781358949,-2.0839990232978303,0.0729217550479857
269,117.1077,28.224659999999997,-1.51937475735239,0.344306915173246,1.6463675494801102,1.65597372304431,-1.92202271523406,1.2567123434000753
272,113.1532,28.227590000000003,-1.7856684599925101,-0.0798341912706575,2.3177902748030497,2.31586387199365,-2.0658192129241497,5.238631634157137
275,114.9732,28.30755,-0.707381798605191,0.21673658690929398,1.09672923716409,0.944945485608792,-1.9597911871980402,6.1718649079243875
277,105.666,28.44237,0.0448157342532772,-0.62277578524849,0.654537449260731,-0.482501700463786,-0.599768273523855,0.6760986179980832
278,109.0143,28.495240000000003,-0.564040269523525,-0.30389528687885,1.7117114337964499,1.8360722884287501,-1.2116367507714199,0.1825278834157903
279,104.633,28.57595,-0.312494094776917,-0.6253369960023709,1.2455248674401298,0.57069318701904,-0.507942728497724,0.19624786350470474
281,111.9523,28.576829999999998,-0.8668858152022049,-0.162931856576374,1.33707228061689,0.908073082529765,-1.85212042572193,1.601838429966072
282,116.0257,28.66149,-2.2496288746055,0.300494757513931,2.5440319978433,2.08791374310296,-2.2517140225006096,5.6539620996073925
283,109.7267,28.6973,-1.02141708842751,-0.276965843807138,0.934796272863418,0.35182415548232804,-1.3506291993869701,0.7022272453763195
285,121.1116,28.775,-1.2011691995976799,-0.027243576061547994,1.6458004934436399,1.35400950596344,-1.2212160480427399,4.080539155809316
286,117.4692,28.77693,-0.6853721056866879,0.372875152103284,0.7709088873126709,1.20376463647974,-1.7979337869852001,7.907834958832742
287,106.7179,28.88242,-0.7256962572102059,-0.46843150709279,1.2568658053801298,-0.482501700463786,-0.691109194815864,2.770262844352535
288,118.67399999999999,28.9356,-1.25597021393253,0.168982827760254,1.42832532519249,1.62169997279437,-1.5899719697479702,1.1465505370215794
289,106.2579,29.03267,-0.332069680732326,-0.511012111984512,1.32645199806943,0.876120839130463,-0.7128272420011491,0.7595570975092105
291,113.25399999999999,29.0682,-1.16349066807941,-0.0045856789495660796,1.81487983052997,1.3721504590893603,-2.3520690913486697,9.217388994906221
293,119.9524,29.117459999999998,-0.15242519016039802,-0.0550511857082278,0.8091880470024749,0.9266672937169219,-1.4281988131784902,1.8721366934875718
295,103.5687,29.21265,-1.31901927050665,-0.649855203708313,0.8135659880922149,-0.482501700463786,-0.38652604134197793,0.22702164906823222
296,104.68299999999999,29.28939,-0.956524990039719,-0.758301785968382,1.8599258436411201,1.02750741488956,-0.558564485741433,0.5748517313671871
297,105.8705,29.29301,-1.60786173928873,-0.602463301114658,2.00353303851666,1.34433736043513,-0.6929582091315191,0.38741254666202524
298,111.5202,29.30245,0.0369061877167361,-0.0846322567872607,0.985221476516947,-0.482501700463786,-1.8812683267371202,2.639704751187272
300,117.2708,29.309990000000003,-2.45321609997455,0.321215873271404,2.5747397425122003,2.22034552653791,-2.0200587704667,0.4280438263372691
302,115.4418,29.3255,-0.827852784966287,0.36677766630025,0.8727948445278771,0.40336117726822895,-2.30944687656638,8.773769062633445
303,106.7477,29.37342,-0.339905289597649,-0.491569018066257,1.2036735515030201,0.33648444656269,-0.73068009748647,0.8699561460544
304,107.7047,29.37578,-0.19199077021013397,-0.571456604984906,0.933763531523251,0.79172244506495,-0.8202536341307141,0.4133221478027085
305,110.5265,29.393279999999997,0.20212362543433,-0.36747075937546797,0.7103849033131691,-0.482501700463786,-1.60568503565485,0.5060650312542601
307,106.4452,29.41508,-1.85756384942646,-0.4511221709961621,2.20547477020679,1.8370087806845001,-0.75713379013876,1.1940470485880879
308,106.3625,29.431890000000003,-1.30560179375151,-0.490024958172786,2.2164836234314103,1.65001595910254,-0.749928757803322,5.382345802261931
309,108.7029,29.436890000000002,-0.143259068435031,-0.49850604811088,0.8905848790479342,-0.482501700463786,-1.02976458408573,0.3060635785871799
310,105.5027,29.465999999999998,-1.4641048633023999,-0.728020736380925,1.67056665725588,0.9266672937169219,-0.652733237084072,0.41031646375320774
311,106.6592,29.540340000000004,-2.30957041992159,-0.46471252320190604,2.45594487534087,1.96700895554492,-0.7615647367441221,6.320214143339
312,106.5376,29.55234,-2.7605481289580696,-0.430770688198855,3.6006997644251095,2.7799715705874,-0.761997675665018,1.025068549679627
313,106.189,29.564759999999996,-0.5917781245795419,-0.544167033719868,2.11186264019554,1.3637406104123702,-0.740180145191845,3.1078682807725904
314,120.7506,29.58788,-0.5603421783657839,0.132296863049224,2.098324562019,1.4629964498756298,-1.30816564301187,0.7119481723089005
315,106.70700000000001,29.62085,-1.68579319590691,-0.48682218360472607,2.25261149240587,1.19525656559354,-0.7667327465697751,10.402205563096581
316,114.1753,29.62495,-1.5421093894428899,0.0848337441382928,0.9801755504736059,0.634567133576527,-2.72249445144599,11.03459704313453
317,106.3637,29.62567,-1.14587646747959,-0.5165571873057079,2.34585781563692,1.7752423774965,-0.755670225247851,2.150438458441391
319,104.9131,29.6418,-0.381891660204665,-0.8568833942879192,1.90822036170947,0.721940260863161,-0.580233415248697,0.3818190900848052
321,106.56700000000001,29.6426,-2.40501481862969,-0.450001001711044,2.71570259580537,2.8531051068244904,-0.762308748122718,2.567999538677226
322,105.7388,29.65237,-1.57604376041908,-0.6962982441951701,1.91900375748393,1.1985351942301201,-0.68365592895492,1.106140622136349
323,107.3324,29.660859999999996,-0.46399792093627207,-0.46297479582176,1.5477716857226398,0.867631680423366,-0.820330273244395,0.39809194530614767
324,121.4792,29.711470000000002,-1.1677028335342599,0.135201889529951,1.85935898876285,1.96458272050233,-1.26243340338576,4.614692302650773
326,120.63600000000001,29.7353,0.158784828776337,-0.128008113314648,0.8683603851627809,0.5503267017437429,-1.28109333159235,1.2986599321204493
327,106.7437,29.81392,-0.577082738484165,-0.523242791355655,1.5075540390556699,0.7252963130786991,-0.7636026251895609,3.0635057563193384
328,106.0291,29.814559999999997,-0.931891065617,-0.621839912611334,1.9104273697462402,1.23814273101104,-0.7130919373807509,2.205522391763004
329,107.823,29.88972,-0.0612654462822094,-0.4073665679095471,1.06021374978716,0.5503267017437429,-0.871049297347041,3.329061687708135
330,119.4715,29.901659999999996,-0.8589338575846429,-0.10836032580220599,0.836284493031069,0.5656144706796171,-1.29943521767165,15.28660827105102
331,118.0713,29.90755,-1.37209660364317,0.0039651258537341,0.883862265441142,0.809681660321228,-1.6542414202853502,1.1521088512442657
336,102.6656,29.92197,0.48169899940493704,-0.409524071552341,0.340846643319471,-0.482501700463786,-0.286144912009771,0.35600570499142253
338,103.7518,29.92724,-1.06083212782573,-0.714921422184573,1.7344267331768302,1.40609020544608,-0.42786928296083293,0.22096974117703733
339,115.0246,29.9274,-0.390288156695636,0.21529338463413897,1.1161138774238502,0.8079347554077551,-2.7704293665477504,14.64695479261996
340,107.1356,29.95723,-0.357020679464979,-0.48258861419356003,1.6522106354893402,0.924880984189078,-0.800531883088376,2.4305428964779696
341,112.5689,29.99747,-0.15150662953372301,-0.066273667662776,1.24962662784742,1.29565666263219,-2.2716707078372997,19.361304827974713
354,90.14583333,30.14583333,1.6927686263641502,-2.09240139447579,-0.346778502220752,-0.482501700463786,0.8259957607578491,0.0
364,91.10946,30.03105,0.306773686259832,0.235193380888168,-0.0541759147297958,-0.482501700463786,0.835070871348404,0.09475152360449957
372,91.39583333,33.27083333,1.8219018117510102,-1.8194166570518702,-1.6110454110939898,-0.482501700463786,0.614882052625765,0.0
393,92.64583333,32.64583333,1.74975821663053,-1.5819367983450499,-0.421768685820735,-0.482501700463786,0.576491004581516,0.0
400,93.27083333,29.52083333,1.72776667341871,-1.7939811961296601,-0.6156170990857329,-0.482501700463786,1.0859631922358,0.0
441,107.8793,30.07034,-0.24865419735246,-0.39667137402754404,1.24522701328873,0.648037218027031,-0.886155558715754,14.153031055549743
442,108.2932,30.094279999999998,0.38257887752220704,-0.8381555167868909,0.80667884895926,0.662228148838726,-0.9648267755279809,2.829935331064603
444,116.2425,30.10472,-1.0083660608004301,0.48652426641637603,1.3033257687015902,1.4440062429187301,-2.38188562020997,0.31456393672572625
446,106.3081,30.11512,-1.1747240302020199,-0.586260770592099,1.7905286821351103,1.1658588188419898,-0.722026828629038,1.7093047914026243
448,109.5493,30.1943,-0.47496133063283896,-0.420415244859663,0.9208534150424029,0.42427693069663597,-1.2256321537285702,5.2975596443678645
450,116.6771,30.24028,-1.08902234566262,0.370626079890091,1.3792819746974998,1.54673650515546,-2.10821165915674,0.16814174264834383
451,107.4326,30.259759999999996,-0.432269786700819,-0.458950866096169,1.77600095701761,1.20974785953723,-0.843316550688129,2.2131155153427198
452,117.3658,30.28525,-0.7898737975342449,0.13492561009398102,0.532217064708424,0.781245674195324,-1.86210031741752,1.009292906736762
453,113.375,30.29059,-1.76376370425897,-0.0344608895149685,1.65122691036405,1.3160175065542201,-2.8395883274586295,9.366285095083473
455,114.7554,30.32797,-1.10932513074628,0.15943723899420903,0.585588608421313,0.53952676357942,-3.08193866075832,20.120525082950593
456,107.9107,30.338520000000003,-0.33788043841157506,-0.40109822057588107,1.3412752416725702,0.44139226695598,-0.901014866009115,4.854831989625831
457,112.7567,30.3399,-1.90724804508227,-0.06995986761135001,1.36529706104386,1.2710451000411,-2.54934803094178,5.431487309601475
458,106.6635,30.42717,-0.9141044875691969,-0.5709302133067691,2.5172856661653196,1.88692741292895,-0.701614619996877,0.7418239939832368
460,116.5956,30.61122,-1.2826320749631899,0.357175343852541,1.6753470411156002,1.68958502535851,-2.17769165058335,13.683121605166995
461,114.3421,30.625059999999998,-2.3527224956989596,0.00964144853750187,2.83353884619919,2.01519539782362,-3.6763479222577597,131.92633165102274
462,105.4711,30.633309999999998,-1.8836512803788399,-0.8252396599607009,1.5659744956462902,1.35133221933217,-0.600647718218204,0.5085514888822821
463,120.7547,30.63995,-0.7734616387840841,0.04981953089037999,1.75715268914851,1.69368841531941,-1.37584950808143,1.3486155520463674
464,113.1135,30.645570000000003,-0.6081553030985529,-0.0479739347900726,2.36737994475362,1.80923677257213,-2.6523513494968998,9.5972111502951
465,107.7139,30.661240000000003,-0.888251587741805,-0.41211559560102395,1.6832119464215702,1.4473150566575501,-0.866392050088098,0.34332359700990894
472,102.7093,30.66507,0.33991979235490694,-1.19525350266444,0.0464899686124924,-0.482501700463786,-0.19918148657169,38.62103350176974
474,118.8534,30.68815,-0.117956749390312,-0.0439132761841538,0.860190728059461,1.08103910998836,-1.48595260273811,0.4519129588526472
477,103.8256,30.70291,-1.97770452266253,-0.954269706399851,2.4903945233687996,3.12699994698708,-0.452977784707236,1.2804777073866729
478,108.4023,30.706120000000002,-1.7452208923659798,-0.307127134105666,1.57851536374842,1.19618000534293,-0.9637519638458829,7.412546561839953
480,115.3378,30.71988,-1.24450563119911,0.263884363510957,1.5114825627013897,1.2720181036453602,-2.75529295487131,29.865996340971012
481,119.8686,30.74578,-0.18313953935447896,-0.0819720269522189,0.759280909394187,1.3369390419483898,-1.3495737225659998,0.2741858667604748
483,111.1349,30.74933,-0.466692794656905,0.0258970603887528,0.462082574403618,-0.482501700463786,-2.00254278150096,18.34757425056092
